instancia,metodo,tiempo,tamaño,costo,tipo_memoria,iteraciones,T
kroE100,BL-Tabu,6.59637,100,30967,ciclos,80000,3
lin105,BL-Tabu,6.80045,105,21177,ciclos,80000,3
lin318,BL-Tabu,69.4712,318,60985,ciclos,80000,3
linhp318,BL-Tabu,61.8868,318,60985,ciclos,80000,3
pcb442,BL-Tabu,158.973,442,71278,ciclos,80000,3
pr107,BL-Tabu,7.49629,107,55997,ciclos,80000,3
pr124,BL-Tabu,10.6738,124,82762,ciclos,80000,3
pr136,BL-Tabu,11.2642,136,146990,ciclos,80000,3
pr144,BL-Tabu,13.8298,144,77735,ciclos,80000,3
pr152,BL-Tabu,14.8212,152,90293,ciclos,80000,3
pr226,BL-Tabu,35.0531,226,114826,ciclos,80000,3
pr264,BL-Tabu,43.379,264,66415,ciclos,80000,3
pr299,BL-Tabu,57.087,299,66919,ciclos,80000,3
pr439,BL-Tabu,130.901,439,144158,ciclos,80000,3
pr76,BL-Tabu,3.7953,76,147714,ciclos,80000,3
rat195,BL-Tabu,26.9448,195,3279,ciclos,80000,3
rat99,BL-Tabu,6.86662,99,1636,ciclos,80000,3
rd100,BL-Tabu,6.18723,100,10469,ciclos,80000,3
rd400,BL-Tabu,137.615,400,21106,ciclos,80000,3
si175,BL-Tabu,17.0878,175,22993,ciclos,80000,3
st70,BL-Tabu,3.17955,70,875,ciclos,80000,3
swiss42,BL-Tabu,1.28795,42,1700,ciclos,80000,3
ts225,BL-Tabu,34.6727,225,188044,ciclos,80000,3
tsp225,BL-Tabu,28.6778,225,5325,ciclos,80000,3
u159,BL-Tabu,15.4888,159,54097,ciclos,80000,3
ulysses16,BL-Tabu,0.340888,16,8140,ciclos,80000,3
ulysses22,BL-Tabu,0.343324,22,8312,ciclos,80000,3
gr17,BL-Tabu,0.186069,17,2370,ciclos,90000,3
a280,BL-Tabu,47.8289,280,3493,ciclos,90000,3
att48,BL-Tabu,1.8787,48,13929,ciclos,90000,3
bayg29,BL-Tabu,0.722525,29,2203,ciclos,90000,3
bays29,BL-Tabu,0.840131,29,2690,ciclos,90000,3
berlin52,BL-Tabu,1.93613,52,10414,ciclos,90000,3
bier127,BL-Tabu,9.6385,127,155477,ciclos,90000,3
brazil58,BL-Tabu,3.15027,58,30367,ciclos,90000,3
brg180,BL-Tabu,26.2956,180,120770,ciclos,90000,3
burma14,BL-Tabu,0.187968,14,4091,ciclos,90000,3
ch130,BL-Tabu,11.306,130,8280,ciclos,90000,3
ch150,BL-Tabu,12.9517,150,9320,ciclos,90000,3
d198,BL-Tabu,35.97,198,19348,ciclos,90000,3
d493,BL-Tabu,198.967,493,45335,ciclos,90000,3
dantzig42,BL-Tabu,2.0816,42,920,ciclos,90000,3
eil51,BL-Tabu,1.56683,51,606,ciclos,90000,3
eil76,BL-Tabu,3.15904,76,732,ciclos,90000,3
fl417,BL-Tabu,100.906,417,16017,ciclos,90000,3
fri26,BL-Tabu,0.513024,26,1137,ciclos,90000,3
gil262,BL-Tabu,41.0949,262,3266,ciclos,90000,3
gr120,BL-Tabu,8.52511,120,9920,ciclos,90000,3
gr137,BL-Tabu,10.6998,137,94475,ciclos,90000,3
gr17,BL-Tabu,0.25274,17,2370,ciclos,90000,3
gr202,BL-Tabu,23.5123,202,52616,ciclos,90000,3
gr21,BL-Tabu,0.336384,21,3747,ciclos,90000,3
gr229,BL-Tabu,29.2696,229,179347,ciclos,90000,3
gr24,BL-Tabu,0.540557,24,1643,ciclos,90000,3
gr431,BL-Tabu,127.463,431,228527,ciclos,90000,3
gr48,BL-Tabu,1.65551,48,7188,ciclos,90000,3
gr96,BL-Tabu,5.00713,96,75251,ciclos,90000,3
hk48,BL-Tabu,1.89066,48,14964,ciclos,90000,3
kroA100,BL-Tabu,6.41517,100,30517,ciclos,90000,3
kroA150,BL-Tabu,13.3714,150,38780,ciclos,90000,3
kroA200,BL-Tabu,23.169,200,40235,ciclos,90000,3
kroB100,BL-Tabu,6.433,100,28808,ciclos,90000,3
kroB150,BL-Tabu,12.6734,150,35291,ciclos,90000,3
kroB200,BL-Tabu,25.7562,200,40616,ciclos,90000,3
kroC100,BL-Tabu,6.59605,100,27637,ciclos,90000,3
kroD100,BL-Tabu,7.04533,100,28600,ciclos,90000,3
kroE100,BL-Tabu,7.14192,100,30967,ciclos,90000,3
lin105,BL-Tabu,7.10561,105,21177,ciclos,90000,3
lin318,BL-Tabu,78.8003,318,60985,ciclos,90000,3
linhp318,BL-Tabu,76.9131,318,60985,ciclos,90000,3
pcb442,BL-Tabu,144.017,442,71278,ciclos,90000,3
pr107,BL-Tabu,6.77807,107,55997,ciclos,90000,3
pr124,BL-Tabu,9.67591,124,82762,ciclos,90000,3
pr136,BL-Tabu,11.5053,136,146990,ciclos,90000,3
pr144,BL-Tabu,13.8013,144,77735,ciclos,90000,3
pr152,BL-Tabu,14.2815,152,90293,ciclos,90000,3
pr226,BL-Tabu,35.1943,226,114826,ciclos,90000,3
pr264,BL-Tabu,54.7268,264,66415,ciclos,90000,3
pr299,BL-Tabu,57.5697,299,66919,ciclos,90000,3
pr439,BL-Tabu,145.871,439,144158,ciclos,90000,3
pr76,BL-Tabu,3.77531,76,147714,ciclos,90000,3
rat195,BL-Tabu,26.2339,195,3279,ciclos,90000,3
rat99,BL-Tabu,7.38845,99,1636,ciclos,90000,3
rd100,BL-Tabu,6.19413,100,10469,ciclos,90000,3
rd400,BL-Tabu,124.986,400,21106,ciclos,90000,3
si175,BL-Tabu,17.6084,175,22993,ciclos,90000,3
st70,BL-Tabu,2.78134,70,875,ciclos,90000,3
swiss42,BL-Tabu,1.28607,42,1700,ciclos,90000,3
ts225,BL-Tabu,35.2871,225,188044,ciclos,90000,3
tsp225,BL-Tabu,39.7938,225,5325,ciclos,90000,3
u159,BL-Tabu,16.4718,159,54097,ciclos,90000,3
ulysses16,BL-Tabu,0.199648,16,8140,ciclos,90000,3
ulysses22,BL-Tabu,0.484324,22,8312,ciclos,90000,3
gr17,BL-Tabu,0.349331,17,2370,ciclos,20000,6
a280,BL-Tabu,95.4319,280,3493,ciclos,20000,6
att48,BL-Tabu,2.96281,48,13929,ciclos,20000,6
bayg29,BL-Tabu,1.23762,29,2209,ciclos,20000,6
bays29,BL-Tabu,1.33393,29,2690,ciclos,20000,6
berlin52,BL-Tabu,3.82667,52,10523,ciclos,20000,6
bier127,BL-Tabu,15.692,127,155538,ciclos,20000,6
brazil58,BL-Tabu,4.207,58,30367,ciclos,20000,6
brg180,BL-Tabu,38.8947,180,120780,ciclos,20000,6
burma14,BL-Tabu,0.511733,14,4147,ciclos,20000,6
ch130,BL-Tabu,16.6493,130,8280,ciclos,20000,6
ch150,BL-Tabu,21.1312,150,9320,ciclos,20000,6
d198,BL-Tabu,43.4183,198,19348,ciclos,20000,6
d493,BL-Tabu,275.998,493,45335,ciclos,20000,6
dantzig42,BL-Tabu,2.37545,42,920,ciclos,20000,6
eil51,BL-Tabu,3.05005,51,606,ciclos,20000,6
eil76,BL-Tabu,5.45239,76,732,ciclos,20000,6
fl417,BL-Tabu,195.245,417,16017,ciclos,20000,6
fri26,BL-Tabu,0.74729,26,1137,ciclos,20000,6
gil262,BL-Tabu,74.4087,262,3266,ciclos,20000,6
gr120,BL-Tabu,13.3478,120,9920,ciclos,20000,6
gr137,BL-Tabu,19.1274,137,94627,ciclos,20000,6
gr17,BL-Tabu,0.451714,17,2370,ciclos,20000,6
gr202,BL-Tabu,54.2537,202,52616,ciclos,20000,6
gr21,BL-Tabu,0.53109,21,3747,ciclos,20000,6
gr229,BL-Tabu,49.7675,229,179347,ciclos,20000,6
gr24,BL-Tabu,0.859638,24,1643,ciclos,20000,6
gr431,BL-Tabu,230.278,431,228527,ciclos,20000,6
gr48,BL-Tabu,2.6883,48,7188,ciclos,20000,6
gr96,BL-Tabu,8.09327,96,75301,ciclos,20000,6
hk48,BL-Tabu,3.66748,48,14995,ciclos,20000,6
kroA100,BL-Tabu,10.1702,100,30517,ciclos,20000,6
kroA150,BL-Tabu,20.9562,150,38780,ciclos,20000,6
kroA200,BL-Tabu,36.5488,200,40235,ciclos,20000,6
kroB100,BL-Tabu,9.81766,100,28808,ciclos,20000,6
kroB150,BL-Tabu,24.9731,150,35322,ciclos,20000,6
kroB200,BL-Tabu,50.9069,200,40616,ciclos,20000,6
kroC100,BL-Tabu,9.96943,100,27637,ciclos,20000,6
kroD100,BL-Tabu,11.2012,100,28600,ciclos,20000,6
kroE100,BL-Tabu,11.9837,100,30967,ciclos,20000,6
lin105,BL-Tabu,11.2583,105,21435,ciclos,20000,6
lin318,BL-Tabu,111.249,318,60985,ciclos,20000,6
linhp318,BL-Tabu,132.107,318,60985,ciclos,20000,6
pcb442,BL-Tabu,216.725,442,71278,ciclos,20000,6
pr107,BL-Tabu,10.2047,107,56034,ciclos,20000,6
pr124,BL-Tabu,16.541,124,82762,ciclos,20000,6
pr136,BL-Tabu,19.0286,136,146990,ciclos,20000,6
pr144,BL-Tabu,24.2317,144,77735,ciclos,20000,6
pr152,BL-Tabu,25.8192,152,90293,ciclos,20000,6
pr226,BL-Tabu,67.6448,226,114826,ciclos,20000,6
pr264,BL-Tabu,80.9819,264,66432,ciclos,20000,6
pr299,BL-Tabu,96.8457,299,66919,ciclos,20000,6
pr439,BL-Tabu,213.683,439,144168,ciclos,20000,6
pr76,BL-Tabu,7.55626,76,147714,ciclos,20000,6
rat195,BL-Tabu,42.1729,195,3279,ciclos,20000,6
rat99,BL-Tabu,9.39325,99,1636,ciclos,20000,6
rd100,BL-Tabu,10.0029,100,10474,ciclos,20000,6
rd400,BL-Tabu,215.745,400,21106,ciclos,20000,6
si175,BL-Tabu,28.4834,175,22993,ciclos,20000,6
st70,BL-Tabu,4.6068,70,875,ciclos,20000,6
swiss42,BL-Tabu,2.67973,42,1700,ciclos,20000,6
ts225,BL-Tabu,59.116,225,188044,ciclos,20000,6
tsp225,BL-Tabu,50.4667,225,5325,ciclos,20000,6
u159,BL-Tabu,26.5455,159,54142,ciclos,20000,6
ulysses16,BL-Tabu,0.400987,16,8229,ciclos,20000,6
ulysses22,BL-Tabu,0.616598,22,8312,ciclos,20000,6
gr17,BL-Tabu,0.441218,17,2370,ciclos,30000,6
a280,BL-Tabu,73.6542,280,3493,ciclos,30000,6
att48,BL-Tabu,1.95102,48,13929,ciclos,30000,6
bayg29,BL-Tabu,1.6418,29,2209,ciclos,30000,6
bays29,BL-Tabu,1.2552,29,2690,ciclos,30000,6
berlin52,BL-Tabu,3.54759,52,10523,ciclos,30000,6
bier127,BL-Tabu,15.9638,127,155538,ciclos,30000,6
brazil58,BL-Tabu,4.71575,58,30367,ciclos,30000,6
brg180,BL-Tabu,50.1156,180,120780,ciclos,30000,6
burma14,BL-Tabu,0.274046,14,4147,ciclos,30000,6
ch130,BL-Tabu,16.9487,130,8280,ciclos,30000,6
ch150,BL-Tabu,20.271,150,9320,ciclos,30000,6
d198,BL-Tabu,55.8131,198,19348,ciclos,30000,6
d493,BL-Tabu,260.078,493,45335,ciclos,30000,6
dantzig42,BL-Tabu,2.37468,42,920,ciclos,30000,6
eil51,BL-Tabu,3.03356,51,606,ciclos,30000,6
eil76,BL-Tabu,5.53364,76,732,ciclos,30000,6
fl417,BL-Tabu,213.772,417,16017,ciclos,30000,6
fri26,BL-Tabu,0.928667,26,1137,ciclos,30000,6
gil262,BL-Tabu,65.4531,262,3266,ciclos,30000,6
gr120,BL-Tabu,13.1055,120,9920,ciclos,30000,6
gr137,BL-Tabu,19.2965,137,94627,ciclos,30000,6
gr17,BL-Tabu,0.371041,17,2370,ciclos,30000,6
gr202,BL-Tabu,45.267,202,52616,ciclos,30000,6
gr21,BL-Tabu,0.532433,21,3747,ciclos,30000,6
gr229,BL-Tabu,49.5922,229,179347,ciclos,30000,6
gr24,BL-Tabu,0.582582,24,1643,ciclos,30000,6
gr431,BL-Tabu,245.362,431,228527,ciclos,30000,6
gr48,BL-Tabu,2.67632,48,7188,ciclos,30000,6
gr96,BL-Tabu,8.74864,96,75301,ciclos,30000,6
hk48,BL-Tabu,2.85768,48,14995,ciclos,30000,6
kroA100,BL-Tabu,10.3029,100,30517,ciclos,30000,6
kroA150,BL-Tabu,23.1835,150,38780,ciclos,30000,6
kroA200,BL-Tabu,38.1539,200,40235,ciclos,30000,6
kroB100,BL-Tabu,10.309,100,28808,ciclos,30000,6
kroB150,BL-Tabu,35.4509,150,35322,ciclos,30000,6
kroB200,BL-Tabu,51.0377,200,40616,ciclos,30000,6
kroC100,BL-Tabu,10.2222,100,27637,ciclos,30000,6
kroD100,BL-Tabu,11.1911,100,28600,ciclos,30000,6
kroE100,BL-Tabu,10.5434,100,30967,ciclos,30000,6
lin105,BL-Tabu,11.9609,105,21435,ciclos,30000,6
lin318,BL-Tabu,122.386,318,60985,ciclos,30000,6
linhp318,BL-Tabu,120.924,318,60985,ciclos,30000,6
pcb442,BL-Tabu,249.316,442,71278,ciclos,30000,6
pr107,BL-Tabu,10.5305,107,56034,ciclos,30000,6
pr124,BL-Tabu,16.6638,124,82762,ciclos,30000,6
pr136,BL-Tabu,19.5289,136,146990,ciclos,30000,6
pr144,BL-Tabu,24.0182,144,77735,ciclos,30000,6
pr152,BL-Tabu,26.3445,152,90293,ciclos,30000,6
pr226,BL-Tabu,67.002,226,114826,ciclos,30000,6
pr264,BL-Tabu,82.0677,264,66432,ciclos,30000,6
pr299,BL-Tabu,119.399,299,66919,ciclos,30000,6
pr439,BL-Tabu,235.927,439,144168,ciclos,30000,6
pr76,BL-Tabu,7.123,76,147714,ciclos,30000,6
rat195,BL-Tabu,50.3627,195,3279,ciclos,30000,6
rat99,BL-Tabu,11.403,99,1636,ciclos,30000,6
rd100,BL-Tabu,10.6486,100,10474,ciclos,30000,6
rd400,BL-Tabu,182.287,400,21106,ciclos,30000,6
si175,BL-Tabu,28.2967,175,22993,ciclos,30000,6
st70,BL-Tabu,5.39148,70,875,ciclos,30000,6
swiss42,BL-Tabu,2.19463,42,1700,ciclos,30000,6
ts225,BL-Tabu,67.5324,225,188044,ciclos,30000,6
tsp225,BL-Tabu,57.6227,225,5325,ciclos,30000,6
u159,BL-Tabu,25.5204,159,54142,ciclos,30000,6
ulysses16,BL-Tabu,0.406589,16,8229,ciclos,30000,6
ulysses22,BL-Tabu,1.01337,22,8312,ciclos,30000,6
gr17,BL-Tabu,0.322925,17,2370,ciclos,40000,6
a280,BL-Tabu,83.8761,280,3493,ciclos,40000,6
att48,BL-Tabu,2.39053,48,13929,ciclos,40000,6
bayg29,BL-Tabu,1.2434,29,2209,ciclos,40000,6
bays29,BL-Tabu,1.59999,29,2690,ciclos,40000,6
berlin52,BL-Tabu,3.3172,52,10523,ciclos,40000,6
bier127,BL-Tabu,15.6398,127,155538,ciclos,40000,6
brazil58,BL-Tabu,5.71079,58,30367,ciclos,40000,6
brg180,BL-Tabu,50.3271,180,120780,ciclos,40000,6
burma14,BL-Tabu,0.272265,14,4147,ciclos,40000,6
ch130,BL-Tabu,16.206,130,8280,ciclos,40000,6
ch150,BL-Tabu,21.092,150,9320,ciclos,40000,6
d198,BL-Tabu,44.1224,198,19348,ciclos,40000,6
d493,BL-Tabu,298.39,493,45335,ciclos,40000,6
dantzig42,BL-Tabu,2.40401,42,920,ciclos,40000,6
eil51,BL-Tabu,3.84276,51,606,ciclos,40000,6
eil76,BL-Tabu,6.72893,76,732,ciclos,40000,6
fl417,BL-Tabu,214.533,417,16017,ciclos,40000,6
fri26,BL-Tabu,0.771545,26,1137,ciclos,40000,6
gil262,BL-Tabu,86.4314,262,3266,ciclos,40000,6
gr120,BL-Tabu,13.8836,120,9920,ciclos,40000,6
gr137,BL-Tabu,19.5932,137,94627,ciclos,40000,6
gr17,BL-Tabu,0.660542,17,2370,ciclos,40000,6
gr202,BL-Tabu,44.3357,202,52616,ciclos,40000,6
gr21,BL-Tabu,0.602751,21,3747,ciclos,40000,6
gr229,BL-Tabu,48.4604,229,179347,ciclos,40000,6
gr24,BL-Tabu,0.844307,24,1643,ciclos,40000,6
gr431,BL-Tabu,239.012,431,228527,ciclos,40000,6
gr48,BL-Tabu,3.3818,48,7188,ciclos,40000,6
gr96,BL-Tabu,8.42164,96,75301,ciclos,40000,6
hk48,BL-Tabu,2.84335,48,14995,ciclos,40000,6
kroA100,BL-Tabu,9.77051,100,30517,ciclos,40000,6
kroA150,BL-Tabu,20.6665,150,38780,ciclos,40000,6
kroA200,BL-Tabu,38.0972,200,40235,ciclos,40000,6
kroB100,BL-Tabu,10.3758,100,28808,ciclos,40000,6
kroB150,BL-Tabu,22.7303,150,35322,ciclos,40000,6
kroB200,BL-Tabu,51.4973,200,40616,ciclos,40000,6
kroC100,BL-Tabu,10.8329,100,27637,ciclos,40000,6
kroD100,BL-Tabu,10.9736,100,28600,ciclos,40000,6
kroE100,BL-Tabu,11.4415,100,30967,ciclos,40000,6
lin105,BL-Tabu,12.036,105,21435,ciclos,40000,6
lin318,BL-Tabu,112.78,318,60985,ciclos,40000,6
linhp318,BL-Tabu,121.779,318,60985,ciclos,40000,6
pcb442,BL-Tabu,224.446,442,71278,ciclos,40000,6
pr107,BL-Tabu,11.6638,107,56034,ciclos,40000,6
pr124,BL-Tabu,16.5967,124,82762,ciclos,40000,6
pr136,BL-Tabu,18.8462,136,146990,ciclos,40000,6
pr144,BL-Tabu,23.6644,144,77735,ciclos,40000,6
pr152,BL-Tabu,26.4639,152,90293,ciclos,40000,6
pr226,BL-Tabu,77.6503,226,114826,ciclos,40000,6
pr264,BL-Tabu,85.8105,264,66432,ciclos,40000,6
pr299,BL-Tabu,107.445,299,66919,ciclos,40000,6
pr439,BL-Tabu,252.114,439,144168,ciclos,40000,6
pr76,BL-Tabu,7.50768,76,147714,ciclos,40000,6
rat195,BL-Tabu,46.8097,195,3279,ciclos,40000,6
rat99,BL-Tabu,11.2013,99,1636,ciclos,40000,6
rd100,BL-Tabu,10.1991,100,10474,ciclos,40000,6
rd400,BL-Tabu,223.154,400,21106,ciclos,40000,6
si175,BL-Tabu,27.9644,175,22993,ciclos,40000,6
st70,BL-Tabu,4.63079,70,875,ciclos,40000,6
swiss42,BL-Tabu,1.99175,42,1700,ciclos,40000,6
ts225,BL-Tabu,67.8051,225,188044,ciclos,40000,6
tsp225,BL-Tabu,58.2001,225,5325,ciclos,40000,6
u159,BL-Tabu,25.7412,159,54142,ciclos,40000,6
ulysses16,BL-Tabu,0.280752,16,8229,ciclos,40000,6
ulysses22,BL-Tabu,0.693128,22,8312,ciclos,40000,6
gr17,BL-Tabu,0.351235,17,2370,ciclos,50000,6
a280,BL-Tabu,83.0627,280,3493,ciclos,50000,6
att48,BL-Tabu,2.98673,48,13929,ciclos,50000,6
bayg29,BL-Tabu,0.97706,29,2209,ciclos,50000,6
bays29,BL-Tabu,1.05423,29,2690,ciclos,50000,6
berlin52,BL-Tabu,4.22575,52,10523,ciclos,50000,6
bier127,BL-Tabu,16.2142,127,155538,ciclos,50000,6
brazil58,BL-Tabu,3.84048,58,30367,ciclos,50000,6
brg180,BL-Tabu,50.0866,180,120780,ciclos,50000,6
burma14,BL-Tabu,0.233846,14,4147,ciclos,50000,6
ch130,BL-Tabu,16.6087,130,8280,ciclos,50000,6
ch150,BL-Tabu,21.8572,150,9320,ciclos,50000,6
d198,BL-Tabu,43.2362,198,19348,ciclos,50000,6
d493,BL-Tabu,301.079,493,45335,ciclos,50000,6
dantzig42,BL-Tabu,2.38935,42,920,ciclos,50000,6
eil51,BL-Tabu,3.039,51,606,ciclos,50000,6
eil76,BL-Tabu,5.497,76,732,ciclos,50000,6
fl417,BL-Tabu,216.931,417,16017,ciclos,50000,6
fri26,BL-Tabu,0.745995,26,1137,ciclos,50000,6
gil262,BL-Tabu,86.0717,262,3266,ciclos,50000,6
gr120,BL-Tabu,13.5035,120,9920,ciclos,50000,6
gr137,BL-Tabu,19.7454,137,94627,ciclos,50000,6
gr17,BL-Tabu,0.355797,17,2370,ciclos,50000,6
gr202,BL-Tabu,45.3056,202,52616,ciclos,50000,6
gr21,BL-Tabu,0.679991,21,3747,ciclos,50000,6
gr229,BL-Tabu,61.6148,229,179347,ciclos,50000,6
gr24,BL-Tabu,0.770638,24,1643,ciclos,50000,6
gr431,BL-Tabu,249.017,431,228527,ciclos,50000,6
gr48,BL-Tabu,2.68844,48,7188,ciclos,50000,6
gr96,BL-Tabu,8.09283,96,75301,ciclos,50000,6
hk48,BL-Tabu,3.17276,48,14995,ciclos,50000,6
kroA100,BL-Tabu,10.0834,100,30517,ciclos,50000,6
kroA150,BL-Tabu,20.8181,150,38780,ciclos,50000,6
kroA200,BL-Tabu,37.178,200,40235,ciclos,50000,6
kroB100,BL-Tabu,9.31849,100,28808,ciclos,50000,6
kroB150,BL-Tabu,25.6905,150,35322,ciclos,50000,6
kroB200,BL-Tabu,39.845,200,40616,ciclos,50000,6
kroC100,BL-Tabu,10.7124,100,27637,ciclos,50000,6
kroD100,BL-Tabu,12.0748,100,28600,ciclos,50000,6
kroE100,BL-Tabu,11.245,100,30967,ciclos,50000,6
lin105,BL-Tabu,11.5475,105,21435,ciclos,50000,6
lin318,BL-Tabu,123.212,318,60985,ciclos,50000,6
linhp318,BL-Tabu,144.21,318,60985,ciclos,50000,6
pcb442,BL-Tabu,204.532,442,71278,ciclos,50000,6
pr107,BL-Tabu,11.5387,107,56034,ciclos,50000,6
pr124,BL-Tabu,15.4549,124,82762,ciclos,50000,6
pr136,BL-Tabu,19.0338,136,146990,ciclos,50000,6
pr144,BL-Tabu,24.3054,144,77735,ciclos,50000,6
pr152,BL-Tabu,25.987,152,90293,ciclos,50000,6
pr226,BL-Tabu,79.3051,226,114826,ciclos,50000,6
pr264,BL-Tabu,96.5422,264,66432,ciclos,50000,6
pr299,BL-Tabu,120.705,299,66919,ciclos,50000,6
pr439,BL-Tabu,262.636,439,144168,ciclos,50000,6
pr76,BL-Tabu,6.14134,76,147714,ciclos,50000,6
rat195,BL-Tabu,45.3612,195,3279,ciclos,50000,6
rat99,BL-Tabu,10.8677,99,1636,ciclos,50000,6
rd100,BL-Tabu,10.9064,100,10474,ciclos,50000,6
rd400,BL-Tabu,215.867,400,21106,ciclos,50000,6
si175,BL-Tabu,28.1585,175,22993,ciclos,50000,6
st70,BL-Tabu,6.18642,70,875,ciclos,50000,6
swiss42,BL-Tabu,2.22379,42,1700,ciclos,50000,6
ts225,BL-Tabu,67.8504,225,188044,ciclos,50000,6
tsp225,BL-Tabu,57.0007,225,5325,ciclos,50000,6
u159,BL-Tabu,25.6113,159,54142,ciclos,50000,6
ulysses16,BL-Tabu,0.333266,16,8229,ciclos,50000,6
ulysses22,BL-Tabu,0.781136,22,8312,ciclos,50000,6
gr17,BL-Tabu,0.35468,17,2370,ciclos,60000,6
a280,BL-Tabu,94.169,280,3493,ciclos,60000,6
att48,BL-Tabu,3.44153,48,13929,ciclos,60000,6
bayg29,BL-Tabu,1.2364,29,2209,ciclos,60000,6
bays29,BL-Tabu,0.889175,29,2690,ciclos,60000,6
berlin52,BL-Tabu,4.69928,52,10523,ciclos,60000,6
bier127,BL-Tabu,15.6994,127,155538,ciclos,60000,6
brazil58,BL-Tabu,3.79523,58,30367,ciclos,60000,6
brg180,BL-Tabu,50.4538,180,120780,ciclos,60000,6
burma14,BL-Tabu,0.339539,14,4147,ciclos,60000,6
ch130,BL-Tabu,17.2613,130,8280,ciclos,60000,6
ch150,BL-Tabu,20.8101,150,9320,ciclos,60000,6
d198,BL-Tabu,45.8173,198,19348,ciclos,60000,6
d493,BL-Tabu,314.612,493,45335,ciclos,60000,6
dantzig42,BL-Tabu,2.26491,42,920,ciclos,60000,6
eil51,BL-Tabu,3.06671,51,606,ciclos,60000,6
eil76,BL-Tabu,8.39823,76,732,ciclos,60000,6
fl417,BL-Tabu,217.9,417,16017,ciclos,60000,6
fri26,BL-Tabu,0.932314,26,1137,ciclos,60000,6
gil262,BL-Tabu,85.6451,262,3266,ciclos,60000,6
gr120,BL-Tabu,13.2123,120,9920,ciclos,60000,6
gr137,BL-Tabu,19.9955,137,94627,ciclos,60000,6
gr17,BL-Tabu,0.349572,17,2370,ciclos,60000,6
gr202,BL-Tabu,44.241,202,52616,ciclos,60000,6
gr21,BL-Tabu,0.655856,21,3747,ciclos,60000,6
gr229,BL-Tabu,50.8543,229,179347,ciclos,60000,6
gr24,BL-Tabu,0.863271,24,1643,ciclos,60000,6
gr431,BL-Tabu,259.894,431,228527,ciclos,60000,6
gr48,BL-Tabu,2.19705,48,7188,ciclos,60000,6
gr96,BL-Tabu,8.20414,96,75301,ciclos,60000,6
hk48,BL-Tabu,3.56026,48,14995,ciclos,60000,6
kroA100,BL-Tabu,10.5336,100,30517,ciclos,60000,6
kroA150,BL-Tabu,21.4184,150,38780,ciclos,60000,6
kroA200,BL-Tabu,38.6633,200,40235,ciclos,60000,6
kroB100,BL-Tabu,10.9674,100,28808,ciclos,60000,6
kroB150,BL-Tabu,23.1542,150,35322,ciclos,60000,6
kroB200,BL-Tabu,53.0732,200,40616,ciclos,60000,6
kroC100,BL-Tabu,10.2574,100,27637,ciclos,60000,6
kroD100,BL-Tabu,10.6616,100,28600,ciclos,60000,6
kroE100,BL-Tabu,11.7644,100,30967,ciclos,60000,6
lin105,BL-Tabu,11.1889,105,21435,ciclos,60000,6
lin318,BL-Tabu,126.877,318,60985,ciclos,60000,6
linhp318,BL-Tabu,136.592,318,60985,ciclos,60000,6
pcb442,BL-Tabu,239.233,442,71278,ciclos,60000,6
pr107,BL-Tabu,10.8142,107,56034,ciclos,60000,6
pr124,BL-Tabu,16.1197,124,82762,ciclos,60000,6
pr136,BL-Tabu,18.8282,136,146990,ciclos,60000,6
pr144,BL-Tabu,23.7983,144,77735,ciclos,60000,6
pr152,BL-Tabu,26.4915,152,90293,ciclos,60000,6
pr226,BL-Tabu,56.2731,226,114826,ciclos,60000,6
pr264,BL-Tabu,82.3609,264,66432,ciclos,60000,6
pr299,BL-Tabu,108.879,299,66919,ciclos,60000,6
pr439,BL-Tabu,265.324,439,144168,ciclos,60000,6
pr76,BL-Tabu,7.50149,76,147714,ciclos,60000,6
rat195,BL-Tabu,53.8927,195,3279,ciclos,60000,6
rat99,BL-Tabu,9.78984,99,1636,ciclos,60000,6
rd100,BL-Tabu,10.524,100,10474,ciclos,60000,6
rd400,BL-Tabu,205.743,400,21106,ciclos,60000,6
si175,BL-Tabu,28.6736,175,22993,ciclos,60000,6
st70,BL-Tabu,5.33119,70,875,ciclos,60000,6
swiss42,BL-Tabu,2.16553,42,1700,ciclos,60000,6
ts225,BL-Tabu,55.6131,225,188044,ciclos,60000,6
tsp225,BL-Tabu,47.5086,225,5325,ciclos,60000,6
u159,BL-Tabu,25.5955,159,54142,ciclos,60000,6
ulysses16,BL-Tabu,0.379116,16,8229,ciclos,60000,6
ulysses22,BL-Tabu,0.613896,22,8312,ciclos,60000,6
gr17,BL-Tabu,0.359473,17,2370,ciclos,70000,6
a280,BL-Tabu,72.8348,280,3493,ciclos,70000,6
att48,BL-Tabu,3.00017,48,13929,ciclos,70000,6
bayg29,BL-Tabu,1.25162,29,2209,ciclos,70000,6
bays29,BL-Tabu,1.32857,29,2690,ciclos,70000,6
berlin52,BL-Tabu,4.69318,52,10523,ciclos,70000,6
bier127,BL-Tabu,16.1959,127,155538,ciclos,70000,6
brazil58,BL-Tabu,5.0282,58,30367,ciclos,70000,6
brg180,BL-Tabu,41.5203,180,120780,ciclos,70000,6
burma14,BL-Tabu,0.338458,14,4147,ciclos,70000,6
ch130,BL-Tabu,16.2749,130,8280,ciclos,70000,6
ch150,BL-Tabu,22.2026,150,9320,ciclos,70000,6
d198,BL-Tabu,44.5536,198,19348,ciclos,70000,6
